date,open,high,low,close,volume,Name
12/21/2020,13.07474995,13.36999989,12.96749973,13.33224964,302332000,NVDA
12/22/2020,13.31925011,13.33724976,13.0539999,13.27824974,185580000,NVDA
12/23/2020,13.25599957,13.27499962,13.00500011,13.00924969,179144000,NVDA
12/24/2020,13.03724957,13.13249969,12.93875027,12.99374962,97884000,NVDA
12/28/2020,13.0625,13.0625,12.76325035,12.89999962,212564000,NVDA
12/29/2020,12.92500019,13.07250023,12.84224987,12.9432497,170372000,NVDA
12/30/2020,12.99024963,13.21374989,12.89675045,13.14575005,225396000,NVDA
12/31/2020,13.13650036,13.15100002,12.91499996,13.05500031,192424000,NVDA
1/4/2021,13.10424995,13.65250015,12.96249962,13.11349964,560640000,NVDA
1/5/2021,13.09974957,13.44349957,13.08699989,13.40474987,322760000,NVDA
1/6/2021,13.22249985,13.24499989,12.58600044,12.61450005,580424000,NVDA
1/7/2021,12.96749973,13.3777504,12.88650036,13.34399986,461480000,NVDA
1/8/2021,13.36250019,13.42099953,13.04199982,13.27674961,292528000,NVDA
1/11/2021,13.41874981,13.96100044,13.36250019,13.62150002,518344000,NVDA
1/12/2021,13.75249958,13.75450039,13.34500027,13.48474979,291476000,NVDA
1/13/2021,13.48999977,13.625,13.38500023,13.53174973,210028000,NVDA
1/14/2021,13.57499981,13.59974957,13.18050003,13.20024967,283120000,NVDA
1/15/2021,13.22799969,13.32524967,12.84850025,12.85949993,277780000,NVDA
1/19/2021,13.01624966,13.09399986,12.84399986,13.02525043,226188000,NVDA
1/20/2021,13.11174965,13.43050003,13.0567503,13.36575031,258572000,NVDA
1/21/2021,13.41849995,13.99925041,13.25300026,13.86750031,337780000,NVDA
1/22/2021,13.73999977,13.84175014,13.62724972,13.71249962,246820000,NVDA
1/25/2021,13.78174973,13.82849979,13.23649979,13.65324974,251112000,NVDA
1/26/2021,13.58049965,13.64474964,13.38749981,13.43525028,163980000,NVDA
1/27/2021,13.22999954,13.23274994,12.79374981,12.91775036,371272000,NVDA
