date,open,high,low,close,volume,Name
8/19/2020,210.6000061,210.6000061,192.1999969,192.1999969,1535,BTCT
8/20/2020,202,203,189.6000061,194.8000031,1520,BTCT
8/21/2020,191.1999969,195.8000031,175.6000061,181.6000061,2135,BTCT
8/24/2020,185.1999969,185.1999969,162,162.3999939,2895,BTCT
8/25/2020,167.6000061,183.8000031,160,172,1105,BTCT
8/26/2020,180,180,168.3999939,170.1999969,235,BTCT
8/27/2020,177.8000031,195.6000061,171.1999969,175.1999969,345,BTCT
8/28/2020,182.3999939,182.3999939,170.8000031,175.6000061,555,BTCT
8/31/2020,188,188,188,188,35,BTCT
9/1/2020,169.6000061,169.6000061,162.6000061,168,855,BTCT
9/2/2020,164,168,154,158.6000061,2175,BTCT
9/3/2020,154,154.6000061,140,140,655,BTCT
9/4/2020,139.3999939,140,136.6000061,136.8000031,365,BTCT
9/8/2020,136,142.1999969,130,142.1999969,355,BTCT
9/9/2020,148.8000031,171,145.8000031,165.8000031,2650,BTCT
9/10/2020,162,178.3999939,160.6000061,173,1615,BTCT
9/11/2020,169.8000031,174,166,173,1715,BTCT
9/14/2020,168,176.3999939,166,168.1999969,3135,BTCT
9/15/2020,170,174.3999939,168.1999969,170.1999969,2075,BTCT
9/16/2020,170,175.3999939,170,173.6000061,1130,BTCT
9/17/2020,171.8000031,175.8000031,166.3999939,169.6000061,1525,BTCT
9/18/2020,168.8000031,178.6000061,165.3999939,178.6000061,4885,BTCT
9/21/2020,177.8000031,178.8000031,163,169.8000031,1320,BTCT
9/22/2020,169,170,143,149.6000061,6020,BTCT
9/23/2020,147.8000031,151.3999939,142,149.6000061,2505,BTCT
9/24/2020,144.3999939,152,124.4000015,128.3999939,4380,BTCT
9/25/2020,128.3999939,128.3999939,124,124.4000015,415,BTCT
9/28/2020,130.6000061,136.3999939,115.8000031,124.4000015,2120,BTCT
9/29/2020,128.8000031,134.3999939,119,121.8000031,1695,BTCT
9/30/2020,123.5999985,124,108.5999985,115.8000031,5315,BTCT
10/1/2020,124,124,104,110,4475,BTCT
10/2/2020,108.1999969,111.1999969,93.19999695,93.19999695,3235,BTCT
10/5/2020,93.80000305,102,90.19999695,96.80000305,945,BTCT
10/6/2020,96.80000305,104.1999969,86,91,2535,BTCT
10/7/2020,88.40000153,95.80000305,86.19999695,86.80000305,850,BTCT
10/8/2020,86.40000153,86.40000153,78,80.40000153,2285,BTCT
10/9/2020,82,83.80000305,76.59999847,78.80000305,2175,BTCT
10/12/2020,84,89.80000305,75.19999695,79.40000153,16990,BTCT
10/13/2020,83.59999847,83.80000305,77.40000153,80.59999847,3125,BTCT
10/14/2020,79.19999695,81.40000153,78.80000305,81.40000153,1110,BTCT
10/15/2020,81.40000153,82.19999695,78,79.80000305,735,BTCT
10/16/2020,80.80000305,92.80000305,73.40000153,75.40000153,30485,BTCT
10/19/2020,74,76,71.59999847,72.80000305,2455,BTCT
10/20/2020,72.80000305,73.40000153,70.80000305,72,2055,BTCT
10/21/2020,71.40000153,71.40000153,66,68,1840,BTCT
10/22/2020,70.19999695,73,67,71.40000153,3265,BTCT
10/23/2020,72,73,68,69,1165,BTCT
10/26/2020,68.80000305,68.80000305,65.40000153,66.40000153,1365,BTCT
10/27/2020,64.59999847,64.80000305,60,61,2205,BTCT
10/28/2020,61,62,57.40000153,58,1910,BTCT
10/29/2020,58,58.20000076,54.59999847,57,1680,BTCT
10/30/2020,59.79999924,59.79999924,56,57.40000153,475,BTCT
11/2/2020,57.40000153,60,53,53,1695,BTCT
11/3/2020,54,54,49.59999847,50,2145,BTCT
11/4/2020,50.20000076,52.79999924,47.79999924,48,3055,BTCT
11/5/2020,48,51.59999847,48,48.59999847,2625,BTCT
11/6/2020,49,53.40000153,49,52.79999924,1820,BTCT
11/9/2020,54,62.20000076,54,58.40000153,4230,BTCT
11/10/2020,60,60.20000076,56,58,1515,BTCT
11/11/2020,58.40000153,61.79999924,58,58.20000076,1590,BTCT
11/12/2020,58.59999847,63.20000076,58.59999847,63.20000076,4675,BTCT
11/13/2020,63.79999924,68.59999847,62.40000153,65.40000153,2755,BTCT
11/16/2020,66,68.19999695,66,67.80000305,2265,BTCT
11/17/2020,67.40000153,67.59999847,64.80000305,66,1870,BTCT
11/18/2020,66,66.59999847,62,64.19999695,2005,BTCT
11/19/2020,65.40000153,65.40000153,62,63.20000076,1690,BTCT
11/20/2020,62.79999924,66,62.59999847,63.79999924,1165,BTCT
11/23/2020,63.59999847,63.59999847,59.20000076,61,2250,BTCT
11/24/2020,59.59999847,60,58.20000076,59,2695,BTCT
11/25/2020,58.40000153,61.40000153,56.59999847,61,2000,BTCT
11/27/2020,62,62,58.59999847,60.20000076,1475,BTCT
11/30/2020,59.20000076,60,56,57.79999924,2600,BTCT
12/1/2020,57.79999924,58,52.59999847,56.79999924,2610,BTCT
12/2/2020,56.79999924,56.79999924,53.59999847,56.20000076,825,BTCT
12/3/2020,58.79999924,78.40000153,56,67,15740,BTCT
12/4/2020,67,67,57.20000076,59.79999924,8345,BTCT
12/7/2020,61,62,58,58.59999847,2580,BTCT
12/8/2020,45,50,43.40000153,48,52355,BTCT
12/9/2020,47.79999924,49,46.79999924,47.40000153,10070,BTCT
12/10/2020,44.79999924,47.59999847,44.20000076,45.20000076,14370,BTCT
12/11/2020,46.59999847,47.79999924,45,45.59999847,14755,BTCT
12/14/2020,45.20000076,47.20000076,42.59999847,43.79999924,16190,BTCT
12/15/2020,43.40000153,43.59999847,37,37.40000153,31295,BTCT
12/16/2020,38.79999924,38.79999924,36,37.59999847,13365,BTCT
12/17/2020,38.79999924,46.20000076,36.79999924,45.40000153,174340,BTCT
12/18/2020,44,45,38.59999847,40,47865,BTCT
